L_id,task,label,window_in_subject,event_code,event_onset_sec,start_sec,stop_sec,n_samples
L2925,1back,0,23,18,55.562,55.36,57.36,500
L2925,1back,0,24,18,57.561,57.36,59.36,500
L293,1back,0,2,18,9.153,8.952,10.952,500
L293,1back,0,3,18,11.154,10.952,12.952,500
L293,1back,0,4,18,13.154,12.952,14.952,500
L293,1back,0,5,18,15.154,14.952,16.952,500
L293,1back,0,7,18,19.153,18.952,20.952,500
L293,1back,0,8,18,21.154,20.952,22.952,500
L293,1back,0,9,18,23.153,22.952,24.952,500
L293,1back,0,10,18,25.153,24.952,26.952,500
L293,1back,0,11,18,27.153,26.952,28.952,500
L293,1back,0,12,18,29.153,28.952,30.952,500
L293,1back,0,13,18,31.153,30.952,32.952,500
L293,1back,0,16,18,40.153,39.952,41.952,500
L293,1back,0,19,18,46.153,45.952,47.952,500
L293,1back,0,20,18,48.153,47.952,49.952,500
L293,1back,0,21,18,50.154,49.952,51.952,500
L293,1back,0,22,18,52.155,51.956,53.956,500
L293,1back,0,23,18,54.153,53.952,55.952,500
L293,1back,0,24,18,56.153,55.952,57.952,500
L2930,1back,0,1,18,7.364,7.164,9.164,500
L2931,1back,0,0,19,5.103,4.904,6.904,500
L2931,1back,0,1,18,7.079,6.88,8.88,500
L2931,1back,0,2,18,9.079,8.88,10.88,500
L2931,1back,0,3,18,11.079,10.88,12.88,500
L2931,1back,0,4,18,13.078,12.88,14.88,500
L2931,1back,0,5,18,15.08,14.88,16.88,500
L2931,1back,0,6,18,17.081,16.88,18.88,500
L2931,1back,0,7,18,19.079,18.88,20.88,500
L2931,1back,0,10,18,25.08,24.88,26.88,500
L2931,1back,0,11,18,27.08,26.88,28.88,500
L2931,1back,0,12,18,29.079,28.88,30.88,500
L2931,1back,0,13,18,31.08,30.88,32.88,500
L2931,1back,0,16,18,40.08,39.88,41.88,500
L2931,1back,0,17,18,42.079,41.88,43.88,500
L2931,1back,0,18,18,44.08,43.88,45.88,500
L2931,1back,0,19,18,46.079,45.88,47.88,500
L2931,1back,0,20,18,48.081,47.88,49.88,500
L2931,1back,0,21,18,50.079,49.88,51.88,500
L2931,1back,0,23,18,54.079,53.88,55.88,500
L2931,1back,0,24,18,56.08,55.88,57.88,500
L2932,1back,1,2,18,10.397,10.196,12.196,500
L2932,1back,1,5,18,16.409,16.208,18.208,500
L2932,1back,1,8,18,22.406,22.208,24.208,500
L2932,1back,1,9,18,24.41,24.208,26.208,500
L2932,1back,1,11,18,28.406,28.208,30.208,500
L2932,1back,1,12,18,30.4,30.2,32.2,500
L2932,1back,1,14,18,34.413,34.212,36.212,500
L2932,1back,1,18,18,45.409,45.208,47.208,500
L2933,1back,0,1,18,9.151,8.952,10.952,500
L2933,1back,0,2,18,11.152,10.952,12.952,500
L2933,1back,0,3,18,13.149,12.948,14.948,500
L2933,1back,0,4,18,15.15,14.952,16.952,500
L2933,1back,0,6,18,19.15,18.952,20.952,500
L2933,1back,0,9,18,25.15,24.952,26.952,500
L2933,1back,0,10,18,27.151,26.952,28.952,500
L2933,1back,0,11,18,29.15,28.952,30.952,500
L2933,1back,0,12,18,31.149,30.948,32.948,500
L2933,1back,0,15,19,40.178,39.976,41.976,500
L2933,1back,0,16,18,42.15,41.948,43.948,500
L2933,1back,0,17,18,44.149,43.948,45.948,500
L2933,1back,0,19,18,48.151,47.952,49.952,500
L2933,1back,0,20,18,50.151,49.952,51.952,500
L2933,1back,0,21,18,52.151,51.952,53.952,500
L2933,1back,0,22,18,54.151,53.952,55.952,500
L2934,1back,0,0,19,9.258,9.056,11.056,500
L2934,1back,0,1,18,11.23,11.032,13.032,500
L2934,1back,0,2,18,13.23,13.032,15.032,500
L2934,1back,0,3,18,15.23,15.032,17.032,500
L2934,1back,0,4,18,17.232,17.032,19.032,500
L2934,1back,0,5,18,19.23,19.032,21.032,500
L2934,1back,0,6,18,21.231,21.032,23.032,500
L2934,1back,0,7,18,23.23,23.032,25.032,500
L2934,1back,0,8,18,25.229,25.028,27.028,500
L2934,1back,0,9,18,27.23,27.032,29.032,500
L2934,1back,0,10,18,29.231,29.032,31.032,500
L2934,1back,0,11,18,31.23,31.032,33.032,500
L2934,1back,0,12,18,33.229,33.028,35.028,500
L2934,1back,0,13,18,35.23,35.028,37.028,500
L2934,1back,0,14,18,37.23,37.028,39.028,500
L2934,1back,0,15,19,42.252,42.052,44.052,500
L2934,1back,0,16,18,44.23,44.028,46.028,500
L2934,1back,0,17,18,46.23,46.028,48.028,500
L2934,1back,0,18,18,48.232,48.032,50.032,500
L2934,1back,0,19,18,50.23,50.028,52.028,500
L2934,1back,0,20,18,52.232,52.032,54.032,500
L2934,1back,0,21,18,54.231,54.032,56.032,500
L2935,1back,0,6,18,17.175,16.976,18.976,500
L2935,1back,0,7,18,19.175,18.976,20.976,500
L2935,1back,0,8,18,21.175,20.976,22.976,500
L2935,1back,0,10,18,25.176,24.976,26.976,500
L2935,1back,0,12,18,29.175,28.976,30.976,500
L2935,1back,0,13,18,31.175,30.976,32.976,500
L2935,1back,0,18,18,44.176,43.976,45.976,500
L2935,1back,0,19,18,46.177,45.976,47.976,500
L2935,1back,0,21,18,50.175,49.976,51.976,500
L2935,1back,0,22,18,52.176,51.976,53.976,500
L2935,1back,0,23,18,54.193,53.992,55.992,500
L2935,1back,0,24,18,56.176,55.976,57.976,500
L2936,1back,0,1,18,12.903,12.704,14.704,500
L2936,1back,0,2,18,14.902,14.704,16.704,500
L2936,1back,0,3,18,16.901,16.7,18.7,500
L2936,1back,0,4,18,18.902,18.704,20.704,500
L2936,1back,0,5,18,20.9,20.7,22.7,500
L2936,1back,0,7,18,24.896,24.696,26.696,500
L2936,1back,0,8,18,26.897,26.696,28.696,500
L2936,1back,0,9,18,28.895,28.696,30.696,500
L2936,1back,0,10,18,30.894,30.696,32.696,500
L2936,1back,0,13,18,36.91,36.708,38.708,500
L2936,1back,0,14,18,38.906,38.704,40.704,500
L2936,1back,0,16,18,45.902,45.704,47.704,500
L2936,1back,0,19,18,51.9,51.7,53.7,500
L2936,1back,0,20,18,53.899,53.7,55.7,500
L2936,1back,0,21,18,55.898,55.696,57.696,500
L2936,1back,0,22,18,57.896,57.696,59.696,500
L2937,1back,0,2,18,10.986,10.788,12.788,500
L2937,1back,0,3,18,12.98,12.78,14.78,500
L2937,1back,0,5,18,16.988,16.788,18.788,500
L2937,1back,0,7,18,20.985,20.784,22.784,500
L2937,1back,0,9,18,24.977,24.776,26.776,500
L2937,1back,0,12,18,30.989,30.788,32.788,500
L2937,1back,0,13,18,32.98,32.78,34.78,500
L2937,1back,0,15,19,40.028,39.828,41.828,500
L2937,1back,0,16,18,41.982,41.784,43.784,500
L2937,1back,0,17,18,43.991,43.792,45.792,500
L2937,1back,0,18,18,45.988,45.788,47.788,500
L2937,1back,0,20,18,49.985,49.784,51.784,500
L2937,1back,0,23,18,55.988,55.788,57.788,500
L2937,1back,0,24,18,57.983,57.784,59.784,500
L2939,1back,1,0,19,5.097,4.896,6.896,500
L2939,1back,1,2,18,9.061,8.86,10.86,500
L2939,1back,1,3,18,11.045,10.844,12.844,500
L2939,1back,1,4,18,13.044,12.844,14.844,500
L2939,1back,1,5,18,15.06,14.86,16.86,500
L2939,1back,1,7,18,19.061,18.86,20.86,500
L2939,1back,1,9,18,23.061,22.86,24.86,500
L2939,1back,1,11,18,27.062,26.864,28.864,500
L2939,1back,1,12,18,29.063,28.864,30.864,500
L2939,1back,1,13,18,31.061,30.86,32.86,500
L2939,1back,1,14,18,33.061,32.86,34.86,500
L2939,1back,1,15,19,38.096,37.896,39.896,500
L2939,1back,1,16,18,40.061,39.86,41.86,500
L2939,1back,1,17,18,42.06,41.86,43.86,500
L2939,1back,1,18,18,44.06,43.86,45.86,500
L2939,1back,1,19,18,46.061,45.86,47.86,500
L2939,1back,1,20,18,48.061,47.86,49.86,500
L2939,1back,1,21,18,50.061,49.86,51.86,500
L2939,1back,1,22,18,52.061,51.86,53.86,500
L2939,1back,1,23,18,54.061,53.86,55.86,500
L294,1back,0,1,18,10.089,9.888,11.888,500
L294,1back,0,15,19,41.111,40.912,42.912,500
L2943,1back,0,7,18,21.216,21.016,23.016,500
L2943,1back,0,11,18,29.218,29.016,31.016,500
L2943,1back,0,12,18,31.215,31.016,33.016,500
L2943,1back,0,13,18,33.22,33.02,35.02,500
L2943,1back,0,15,19,40.246,40.048,42.048,500
L2943,1back,0,16,18,42.216,42.016,44.016,500
L2943,1back,0,18,18,46.216,46.016,48.016,500
L2943,1back,0,19,18,48.216,48.016,50.016,500
L2943,1back,0,21,18,52.216,52.016,54.016,500
L2945,1back,0,0,19,7.837,7.636,9.636,500
L2945,1back,0,2,18,11.8,11.6,13.6,500
L2945,1back,0,3,18,13.799,13.6,15.6,500
L2945,1back,0,7,18,21.795,21.596,23.596,500
L2945,1back,0,10,18,27.79,27.592,29.592,500
L2945,1back,0,14,18,35.805,35.604,37.604,500
L2945,1back,0,21,18,52.796,52.596,54.596,500
L2946,1back,0,1,18,7.667,7.468,9.468,500
L2946,1back,0,3,18,11.668,11.468,13.468,500
L2946,1back,0,4,18,13.667,13.468,15.468,500
L2946,1back,0,5,18,15.667,15.468,17.468,500
L2946,1back,0,6,18,17.666,17.464,19.464,500
L2946,1back,0,7,18,19.667,19.468,21.468,500
L2946,1back,0,8,18,21.668,21.468,23.468,500
L2946,1back,0,9,18,23.67,23.472,25.472,500
L2946,1back,0,10,18,25.668,25.468,27.468,500
L2946,1back,0,11,18,27.667,27.468,29.468,500
L2946,1back,0,14,18,33.667,33.468,35.468,500
L2946,1back,0,16,18,40.67,40.472,42.472,500
L2946,1back,0,17,18,42.668,42.468,44.468,500
L2946,1back,0,18,18,44.666,44.464,46.464,500
L2946,1back,0,19,18,46.667,46.468,48.468,500
L2946,1back,0,22,18,52.667,52.468,54.468,500
L2946,1back,0,23,18,54.667,54.468,56.468,500
L2946,1back,0,24,18,56.668,56.468,58.468,500
L2948,1back,0,0,19,5.86,5.66,7.66,500
L2948,1back,0,1,18,7.835,7.636,9.636,500
L2948,1back,0,3,18,11.835,11.636,13.636,500
L2948,1back,0,4,18,13.836,13.636,15.636,500
L2948,1back,0,5,18,15.835,15.636,17.636,500
L2948,1back,0,9,18,23.836,23.636,25.636,500
L2948,1back,0,10,18,25.836,25.636,27.636,500
L2948,1back,0,11,18,27.835,27.636,29.636,500
L2948,1back,0,12,18,29.836,29.636,31.636,500
L2948,1back,0,13,18,31.835,31.636,33.636,500
L2948,1back,0,14,18,33.836,33.636,35.636,500
L2948,1back,0,15,19,38.869,38.668,40.668,500
L2948,1back,0,16,18,40.836,40.636,42.636,500
L2948,1back,0,17,18,42.836,42.636,44.636,500
L2948,1back,0,19,18,46.836,46.636,48.636,500
L2948,1back,0,20,18,48.836,48.636,50.636,500
L2948,1back,0,22,18,52.836,52.636,54.636,500
L2948,1back,0,24,18,56.836,56.636,58.636,500
L2949,1back,0,0,19,7.899,7.7,9.7,500
L2949,1back,0,1,18,9.867,9.668,11.668,500
L2949,1back,0,10,18,27.873,27.672,29.672,500
L2949,1back,0,23,18,56.875,56.676,58.676,500
L295,1back,1,3,18,16.179,15.98,17.98,500
L295,1back,1,5,18,20.18,19.98,21.98,500
L295,1back,1,8,18,26.179,25.98,27.98,500
L295,1back,1,16,18,45.181,44.98,46.98,500
L295,1back,1,22,18,57.18,56.98,58.98,500
L2950,1back,1,1,18,8.785,8.584,10.584,500
L2950,1back,1,3,18,12.789,12.588,14.588,500
L2950,1back,1,4,18,14.785,14.584,16.584,500
L2950,1back,1,5,18,16.786,16.588,18.588,500
L2950,1back,1,6,18,18.785,18.584,20.584,500
L2950,1back,1,7,18,20.786,20.588,22.588,500
L2950,1back,1,8,18,22.787,22.588,24.588,500
L2950,1back,1,9,18,24.785,24.584,26.584,500
L2950,1back,1,10,18,26.789,26.588,28.588,500
L2950,1back,1,11,18,28.79,28.592,30.592,500
L2950,1back,1,12,18,30.785,30.584,32.584,500
L2950,1back,1,13,18,32.786,32.584,34.584,500
L2950,1back,1,14,18,34.787,34.588,36.588,500
L2950,1back,1,15,19,39.806,39.604,41.604,500
L2950,1back,1,16,18,41.785,41.584,43.584,500
L2950,1back,1,17,18,43.786,43.584,45.584,500
L2950,1back,1,18,18,45.79,45.588,47.588,500
L2950,1back,1,19,18,47.785,47.584,49.584,500
L2950,1back,1,20,18,49.785,49.584,51.584,500
L2950,1back,1,21,18,51.785,51.584,53.584,500
L2950,1back,1,22,18,53.785,53.584,55.584,500
L2950,1back,1,23,18,55.786,55.584,57.584,500
L2953,1back,0,0,19,6.887,6.688,8.688,500
L2953,1back,0,1,18,8.856,8.656,10.656,500
L2953,1back,0,3,18,12.856,12.656,14.656,500
L2953,1back,0,5,18,16.852,16.652,18.652,500
L2953,1back,0,12,18,30.856,30.656,32.656,500
L2953,1back,0,15,19,39.883,39.684,41.684,500
L2954,1back,0,0,19,9.282,9.08,11.08,500
L2954,1back,0,1,18,11.25,11.048,13.048,500
L2954,1back,0,2,18,13.25,13.048,15.048,500
L2954,1back,0,3,18,15.249,15.048,17.048,500
L2954,1back,0,4,18,17.249,17.048,19.048,500
L2954,1back,0,5,18,19.251,19.052,21.052,500
L2954,1back,0,6,18,21.249,21.048,23.048,500
L2954,1back,0,7,18,23.251,23.052,25.052,500
L2954,1back,0,8,18,25.25,25.048,27.048,500
L2954,1back,0,9,18,27.251,27.052,29.052,500
L2954,1back,0,10,18,29.25,29.048,31.048,500
L2954,1back,0,11,18,31.25,31.048,33.048,500
L2954,1back,0,12,18,33.25,33.048,35.048,500
L2954,1back,0,13,18,35.252,35.052,37.052,500
L2954,1back,0,14,18,37.25,37.048,39.048,500
L2954,1back,0,15,19,42.287,42.088,44.088,500
L2954,1back,0,16,18,44.25,44.048,46.048,500
L2954,1back,0,17,18,46.249,46.048,48.048,500
L2954,1back,0,18,18,48.249,48.048,50.048,500
L2954,1back,0,19,18,50.249,50.048,52.048,500
L2954,1back,0,20,18,52.249,52.048,54.048,500
L2954,1back,0,21,18,54.251,54.052,56.052,500
L2954,1back,0,22,18,56.251,56.052,58.052,500
L2955,1back,0,1,18,7.319,7.12,9.12,500
L2955,1back,0,21,18,50.32,50.12,52.12,500
L2956,1back,0,5,18,15.983,15.784,17.784,500
L2956,1back,0,10,18,25.977,25.776,27.776,500
L2956,1back,0,13,18,31.99,31.792,33.792,500
L2956,1back,0,14,18,33.991,33.792,35.792,500
L2956,1back,0,16,18,40.983,40.784,42.784,500
L2956,1back,0,18,18,44.984,44.784,46.784,500
L2956,1back,0,20,18,48.981,48.78,50.78,500
L2956,1back,0,21,18,50.981,50.78,52.78,500
L2956,1back,0,24,18,56.994,56.792,58.792,500
L2957,1back,0,5,18,18.416,18.216,20.216,500
L2957,1back,0,6,18,20.416,20.216,22.216,500
L2957,1back,0,7,18,22.416,22.216,24.216,500
L2957,1back,0,8,18,24.413,24.212,26.212,500
L2957,1back,0,12,18,32.408,32.208,34.208,500
L2957,1back,0,13,18,34.407,34.208,36.208,500
L2957,1back,0,16,18,43.418,43.216,45.216,500
L2957,1back,0,18,18,47.419,47.22,49.22,500
L2958,1back,1,0,19,6.455,6.256,8.256,500
L2958,1back,1,1,18,8.421,8.22,10.22,500
L2958,1back,1,8,18,22.415,22.216,24.216,500
L2958,1back,1,9,18,24.429,24.228,26.228,500
L2958,1back,1,12,18,30.428,30.228,32.228,500
L2958,1back,1,13,18,32.426,32.224,34.224,500
L2958,1back,1,16,18,41.421,41.22,43.22,500
L2958,1back,1,18,18,45.422,45.22,47.22,500
L2958,1back,1,19,18,47.419,47.22,49.22,500
L2958,1back,1,20,18,49.418,49.216,51.216,500
L2958,1back,1,21,18,51.416,51.216,53.216,500
L2958,1back,1,22,18,53.416,53.216,55.216,500
L2958,1back,1,23,18,55.415,55.216,57.216,500
L296,1back,1,0,19,5.037,4.836,6.836,500
L296,1back,1,2,18,9.005,8.804,10.804,500
L296,1back,1,3,18,10.998,10.8,12.8,500
L296,1back,1,4,18,12.995,12.796,14.796,500
L296,1back,1,5,18,15.0,14.8,16.8,500
L296,1back,1,8,18,20.993,20.792,22.792,500
L296,1back,1,9,18,23.005,22.804,24.804,500
L296,1back,1,13,18,30.996,30.796,32.796,500
L296,1back,1,15,19,38.023,37.824,39.824,500
L296,1back,1,16,18,40.005,39.804,41.804,500
L296,1back,1,18,18,44.005,43.804,45.804,500
L296,1back,1,19,18,46.002,45.8,47.8,500
L296,1back,1,24,18,56.005,55.804,57.804,500
L2960,1back,1,9,18,24.573,24.372,26.372,500
L2960,1back,1,11,18,28.573,28.372,30.372,500
L2960,1back,1,12,18,30.571,30.372,32.372,500
L2960,1back,1,14,18,34.568,34.368,36.368,500
L2960,1back,1,17,18,43.58,43.38,45.38,500
L2960,1back,1,18,18,45.579,45.38,47.38,500
L2960,1back,1,19,18,47.579,47.38,49.38,500
L2960,1back,1,21,18,51.576,51.376,53.376,500
L2960,1back,1,23,18,55.575,55.376,57.376,500
L2961,1back,0,1,18,10.703,10.504,12.504,500
L2961,1back,0,2,18,12.692,12.492,14.492,500
L2961,1back,0,3,18,14.702,14.504,16.504,500
L2961,1back,0,4,18,16.69,16.492,18.492,500
L2961,1back,0,6,18,20.699,20.5,22.5,500
L2961,1back,0,7,18,22.687,22.488,24.488,500
L2961,1back,0,10,18,28.694,28.496,30.496,500
L2961,1back,0,11,18,30.685,30.484,32.484,500
L2961,1back,0,12,18,32.683,32.484,34.484,500
L2961,1back,0,13,18,34.691,34.492,36.492,500
L2961,1back,0,14,18,36.697,36.496,38.496,500
L2961,1back,0,15,19,41.716,41.516,43.516,500
L2961,1back,0,16,18,43.692,43.492,45.492,500
L2961,1back,0,17,18,45.691,45.492,47.492,500
L2961,1back,0,19,18,49.688,49.488,51.488,500
L2961,1back,0,20,18,51.688,51.488,53.488,500
L2961,1back,0,21,18,53.688,53.488,55.488,500
L2961,1back,0,22,18,55.688,55.488,57.488,500
L2961,1back,0,23,18,57.685,57.484,59.484,500
L2962,1back,0,0,19,7.827,7.628,9.628,500
L2962,1back,0,1,18,9.808,9.608,11.608,500
L2962,1back,0,2,18,11.809,11.608,13.608,500
L2962,1back,0,3,18,13.806,13.608,15.608,500
L2962,1back,0,4,18,15.811,15.612,17.612,500
L2962,1back,0,5,18,17.806,17.608,19.608,500
L2962,1back,0,6,18,19.803,19.604,21.604,500
L2962,1back,0,7,18,21.816,21.616,23.616,500
L2962,1back,0,8,18,23.806,23.608,25.608,500
L2962,1back,0,9,18,25.808,25.608,27.608,500
L2962,1back,0,10,18,27.816,27.616,29.616,500
L2962,1back,0,11,18,29.805,29.604,31.604,500
L2962,1back,0,12,18,31.818,31.62,33.62,500
L2962,1back,0,13,18,33.818,33.616,35.616,500
L2962,1back,0,14,18,35.807,35.608,37.608,500
L2962,1back,0,15,19,40.875,40.676,42.676,500
L2962,1back,0,16,18,42.809,42.608,44.608,500
L2962,1back,0,17,18,44.801,44.6,46.6,500
L2962,1back,0,18,18,46.81,46.608,48.608,500
L2962,1back,0,19,18,48.816,48.616,50.616,500
L2962,1back,0,20,18,50.805,50.604,52.604,500
L2962,1back,0,21,18,52.816,52.616,54.616,500
L2962,1back,0,22,18,54.816,54.616,56.616,500
L2962,1back,0,23,18,56.805,56.604,58.604,500
L2965,1back,0,0,19,8.875,8.676,10.676,500
L2966,1back,0,1,18,6.941,6.74,8.74,500
L2966,1back,0,2,18,8.941,8.74,10.74,500
L2966,1back,0,4,18,12.938,12.74,14.74,500
L2966,1back,0,6,18,16.936,16.736,18.736,500
L2966,1back,0,9,18,22.933,22.732,24.732,500
L2966,1back,0,10,18,24.932,24.732,26.732,500
L2966,1back,0,12,18,28.929,28.728,30.728,500
L2966,1back,0,13,18,30.927,30.728,32.728,500
L2966,1back,0,15,19,37.965,37.764,39.764,500
L2966,1back,0,17,18,41.94,41.74,43.74,500
L2966,1back,0,18,18,43.939,43.74,45.74,500
L2966,1back,0,19,18,45.939,45.74,47.74,500
L2966,1back,0,21,18,49.935,49.736,51.736,500
L2966,1back,0,22,18,51.935,51.736,53.736,500
L2966,1back,0,25,18,57.932,57.732,59.732,500
L2969,1back,0,0,19,4.021,3.82,5.82,500
L2969,1back,0,3,18,9.996,9.796,11.796,500
L2969,1back,0,4,18,11.996,11.796,13.796,500
L2969,1back,0,5,18,13.997,13.796,15.796,500
L2969,1back,0,6,18,15.996,15.796,17.796,500
L2969,1back,0,7,18,17.996,17.796,19.796,500
L2969,1back,0,8,18,19.996,19.796,21.796,500
L2969,1back,0,9,18,21.996,21.796,23.796,500
L2969,1back,0,10,18,23.996,23.796,25.796,500
L2969,1back,0,11,18,25.997,25.796,27.796,500
L2969,1back,0,12,18,27.996,27.796,29.796,500
L2969,1back,0,13,18,29.997,29.796,31.796,500
L2969,1back,0,14,18,31.998,31.8,33.8,500
L2969,1back,0,15,19,37.018,36.816,38.816,500
L2969,1back,0,19,18,44.997,44.796,46.796,500
L2969,1back,0,20,18,46.996,46.796,48.796,500
L2969,1back,0,21,18,48.998,48.796,50.796,500
L2969,1back,0,22,18,50.999,50.8,52.8,500
L2969,1back,0,23,18,52.997,52.796,54.796,500
L2969,1back,0,24,18,54.997,54.796,56.796,500
L297,1back,1,0,19,6.567,6.368,8.368,500
L297,1back,1,7,18,20.525,20.324,22.324,500
L297,1back,1,9,18,24.526,24.328,26.328,500
L297,1back,1,11,18,28.519,28.32,30.32,500
L297,1back,1,12,18,30.518,30.32,32.32,500
L297,1back,1,16,18,41.521,41.32,43.32,500
L2970,1back,0,0,19,4.635,4.436,6.436,500
L2970,1back,0,2,18,8.608,8.408,10.408,500
L2970,1back,0,4,18,12.609,12.408,14.408,500
L2970,1back,0,7,18,18.61,18.408,20.408,500
L2970,1back,0,8,18,20.608,20.408,22.408,500
L2970,1back,0,9,18,22.609,22.408,24.408,500
L2970,1back,0,10,18,24.608,24.408,26.408,500
L2970,1back,0,11,18,26.608,26.408,28.408,500
L2970,1back,0,13,18,30.608,30.408,32.408,500
L2970,1back,0,14,18,32.609,32.408,34.408,500
L2970,1back,0,15,19,37.647,37.448,39.448,500
L2970,1back,0,16,18,39.624,39.424,41.424,500
L2970,1back,0,19,18,45.625,45.424,47.424,500
L2970,1back,0,20,18,47.609,47.408,49.408,500
L2970,1back,0,21,18,49.625,49.424,51.424,500
L2970,1back,0,22,18,51.608,51.408,53.408,500
L2970,1back,0,24,18,55.609,55.408,57.408,500
L2970,1back,0,25,18,57.625,57.424,59.424,500
L2971,1back,0,0,19,6.924,6.724,8.724,500
L2971,1back,0,1,18,8.89,8.692,10.692,500
L2971,1back,0,2,18,10.889,10.688,12.688,500
L2971,1back,0,7,18,20.884,20.684,22.684,500
L2971,1back,0,8,18,22.884,22.684,24.684,500
L2971,1back,0,9,18,24.883,24.684,26.684,500
L2971,1back,0,10,18,26.881,26.68,28.68,500
L2971,1back,0,11,18,28.88,28.68,30.68,500
L2971,1back,0,13,18,32.878,32.676,34.676,500
L2971,1back,0,14,18,34.876,34.676,36.676,500
L2971,1back,0,18,18,45.887,45.688,47.688,500
L2971,1back,0,20,18,49.884,49.684,51.684,500
L2971,1back,0,21,18,51.884,51.684,53.684,500
L2971,1back,0,23,18,55.882,55.68,57.68,500
L2973,1back,0,2,18,9.68,9.48,11.48,500
L2973,1back,0,3,18,11.673,11.472,13.472,500
L2973,1back,0,6,18,17.677,17.476,19.476,500
L2973,1back,0,7,18,19.681,19.48,21.48,500
L2973,1back,0,8,18,21.678,21.48,23.48,500
L2973,1back,0,11,18,27.669,27.468,29.468,500
L2973,1back,0,12,18,29.68,29.48,31.48,500
L2973,1back,0,13,18,31.669,31.468,33.468,500
L2973,1back,0,14,18,33.677,33.476,35.476,500
L2973,1back,0,15,19,38.698,38.496,40.496,500
L2973,1back,0,17,18,42.674,42.472,44.472,500
L2973,1back,0,19,18,46.674,46.472,48.472,500
L2973,1back,0,20,18,48.674,48.472,50.472,500
L2973,1back,0,22,18,52.678,52.476,54.476,500
L2973,1back,0,24,18,56.677,56.476,58.476,500
L2974,1back,0,2,18,10.289,10.088,12.088,500
L2974,1back,0,5,18,16.288,16.088,18.088,500
L2974,1back,0,8,18,22.288,22.088,24.088,500
L2974,1back,0,15,19,39.316,39.116,41.116,500
L2974,1back,0,20,18,49.3,49.1,51.1,500
L2974,1back,0,22,18,53.296,53.096,55.096,500
L2974,1back,0,23,18,55.288,55.088,57.088,500
L2974,1back,0,24,18,57.287,57.088,59.088,500
L2975,1back,1,1,18,8.038,7.84,9.84,500
L2975,1back,1,2,18,10.039,9.84,11.84,500
L2975,1back,1,3,18,12.036,11.836,13.836,500
L2975,1back,1,5,18,16.037,15.836,17.836,500
L2975,1back,1,7,18,20.038,19.84,21.84,500
L2975,1back,1,8,18,22.038,21.84,23.84,500
L2975,1back,1,9,18,24.037,23.836,25.836,500
L2975,1back,1,11,18,28.038,27.84,29.84,500
L2975,1back,1,12,18,30.037,29.836,31.836,500
L2975,1back,1,13,18,32.037,31.836,33.836,500
L2975,1back,1,15,19,39.061,38.86,40.86,500
L2976,1back,0,0,19,5.864,5.664,7.664,500
L2976,1back,0,1,18,7.817,7.616,9.616,500
L2976,1back,0,2,18,9.806,9.608,11.608,500
L2976,1back,0,4,18,13.811,13.612,15.612,500
L2976,1back,0,5,18,15.814,15.616,17.616,500
L2976,1back,0,7,18,19.813,19.612,21.612,500
L2976,1back,0,8,18,21.808,21.608,23.608,500
L2976,1back,0,9,18,23.818,23.62,25.62,500
L2976,1back,0,11,18,27.818,27.62,29.62,500
L2976,1back,0,12,18,29.815,29.616,31.616,500
L2976,1back,0,13,18,31.822,31.624,33.624,500
L2976,1back,0,15,19,38.834,38.632,40.632,500
L2976,1back,0,18,18,44.816,44.616,46.616,500
L2976,1back,0,20,18,48.815,48.616,50.616,500
L2976,1back,0,22,18,52.818,52.616,54.616,500
L2976,1back,0,23,18,54.815,54.616,56.616,500
L2977,1back,1,0,19,6.37,6.168,8.168,500
L2977,1back,1,1,18,8.361,8.16,10.16,500
L2977,1back,1,2,18,10.356,10.156,12.156,500
L2977,1back,1,3,18,12.357,12.156,14.156,500
L2977,1back,1,4,18,14.361,14.16,16.16,500
L2977,1back,1,5,18,16.361,16.16,18.16,500
L2977,1back,1,6,18,18.361,18.16,20.16,500
L2977,1back,1,7,18,20.36,20.16,22.16,500
L2977,1back,1,8,18,22.357,22.156,24.156,500
L2977,1back,1,9,18,24.364,24.164,26.164,500
L2977,1back,1,10,18,26.36,26.16,28.16,500
L2977,1back,1,11,18,28.361,28.16,30.16,500
L2977,1back,1,12,18,30.361,30.16,32.16,500
L2977,1back,1,13,18,32.362,32.16,34.16,500
L2977,1back,1,14,18,34.366,34.168,36.168,500
L2977,1back,1,15,19,39.372,39.172,41.172,500
L2977,1back,1,16,18,41.361,41.16,43.16,500
L2977,1back,1,17,18,43.348,43.148,45.148,500
L2977,1back,1,18,18,45.35,45.152,47.152,500
L2977,1back,1,19,18,47.358,47.156,49.156,500
L2977,1back,1,20,18,49.362,49.16,51.16,500
L2977,1back,1,21,18,51.361,51.16,53.16,500
L2977,1back,1,22,18,53.362,53.16,55.16,500
L2977,1back,1,23,18,55.362,55.16,57.16,500
L2977,1back,1,24,18,57.361,57.16,59.16,500
L2978,1back,0,0,19,12.13,11.932,13.932,500
L2978,1back,0,1,18,14.095,13.896,15.896,500
L2978,1back,0,2,18,16.093,15.892,17.892,500
L2978,1back,0,4,18,20.091,19.892,21.892,500
L2978,1back,0,5,18,22.092,21.892,23.892,500
L2978,1back,0,9,18,30.086,29.888,31.888,500
L2978,1back,0,12,18,36.082,35.88,37.88,500
L2978,1back,0,15,19,45.12,44.92,46.92,500
L2978,1back,0,16,18,47.094,46.896,48.896,500
