cv_protocol,cohort_name,modality,device,task,feature_set,model,seed,feature_count,outer_fold,selected_params,selected_threshold,inner_cv_auroc,n_train_subjects,n_validation_subjects
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,qc,logistic_regression,20260908,8,4,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.6,0.4767585644830396,670,173
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,qc,random_forest,20260908,8,0,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.5,0.502941898681576,669,174
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,qc,random_forest,20260908,8,1,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.2,0.4860717072946793,676,167
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,qc,random_forest,20260908,8,2,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.2,0.47305811120404373,685,158
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,qc,random_forest,20260908,8,3,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.3,0.4843726379440665,672,171
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,qc,random_forest,20260908,8,4,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.2,0.47665083513662887,670,173
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,qc,hist_gradient_boosting,20260908,8,0,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.2,0.4978939216501076,669,174
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,qc,hist_gradient_boosting,20260908,8,1,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.2,0.5,676,167
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,qc,hist_gradient_boosting,20260908,8,2,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.2,0.5007773009927634,685,158
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,qc,hist_gradient_boosting,20260908,8,3,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.2,0.5,672,171
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,qc,hist_gradient_boosting,20260908,8,4,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.5,0.5008149959250203,670,173
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,signal_qc,logistic_regression,20260908,47,0,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.45,0.5454121900908722,762,193
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,signal_qc,logistic_regression,20260908,47,1,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.6,0.5088692307692309,770,185
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,signal_qc,logistic_regression,20260908,47,2,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.55,0.4863098991172762,764,191
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,signal_qc,logistic_regression,20260908,47,3,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.55,0.5283956192841819,759,196
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,signal_qc,logistic_regression,20260908,47,4,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.5077259038519149,765,190
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,signal_qc,random_forest,20260908,47,0,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.45,0.5591107111284555,762,193
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,signal_qc,random_forest,20260908,47,1,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.45,0.5207,770,185
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,signal_qc,random_forest,20260908,47,2,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.5,0.5060450819672131,764,191
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,signal_qc,random_forest,20260908,47,3,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.55,0.5223068114001839,759,196
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,signal_qc,random_forest,20260908,47,4,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.45,0.5401431657285212,765,190
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,signal_qc,hist_gradient_boosting,20260908,47,0,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.5,0.5298579973080813,762,193
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,signal_qc,hist_gradient_boosting,20260908,47,1,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.65,0.5041384615384614,770,185
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,signal_qc,hist_gradient_boosting,20260908,47,2,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.03, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 15}",0.5,0.5024826607818411,764,191
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,signal_qc,hist_gradient_boosting,20260908,47,3,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.5,0.5203067791415991,759,196
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,signal_qc,hist_gradient_boosting,20260908,47,4,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",0.4,0.5375967708875329,765,190
standard_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_only,logistic_regression,20260908,1,0,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.2,0.5,405,110
standard_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_only,logistic_regression,20260908,1,1,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.5247817881575844,427,88
standard_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_only,logistic_regression,20260908,1,2,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.2,0.4967188488298545,401,114
standard_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_only,logistic_regression,20260908,1,3,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.5,0.5165598856295669,408,107
standard_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_only,logistic_regression,20260908,1,4,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.2,0.49551547407845453,419,96
standard_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_only,random_forest,20260908,1,0,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.2,0.4685484709798211,405,110
standard_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_only,random_forest,20260908,1,1,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.35,0.4873437131398915,427,88
standard_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_only,random_forest,20260908,1,2,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.5,0.5401644528779255,401,114
standard_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_only,random_forest,20260908,1,3,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.35,0.4778936778566134,408,107
standard_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_only,random_forest,20260908,1,4,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.4,0.45994726986004336,419,96
standard_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_only,hist_gradient_boosting,20260908,1,0,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.2,0.4787809444560017,405,110
standard_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_only,hist_gradient_boosting,20260908,1,1,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.2,0.4830266572304789,427,88
standard_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_only,hist_gradient_boosting,20260908,1,2,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.5,0.5223750790638836,401,114
standard_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_only,hist_gradient_boosting,20260908,1,3,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.45,0.47977337710473367,408,107
standard_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,age_only,hist_gradient_boosting,20260908,1,4,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.2,0.4389537748866549,419,96
standard_cv,behaviour_yiruid_combined_native,behaviour,yiruid,combined,grade_group_only,logistic_regression,20260908,1,0,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.5384453227931489,280,62
standard_cv,behaviour_yiruid_combined_native,behaviour,yiruid,combined,grade_group_only,logistic_regression,20260908,1,1,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.5,0.5337105642449154,274,68
standard_cv,behaviour_yiruid_combined_native,behaviour,yiruid,combined,grade_group_only,logistic_regression,20260908,1,2,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.5453267162944583,272,70
standard_cv,behaviour_yiruid_combined_native,behaviour,yiruid,combined,grade_group_only,logistic_regression,20260908,1,3,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.4,0.4439736346516008,271,71
standard_cv,behaviour_yiruid_combined_native,behaviour,yiruid,combined,grade_group_only,logistic_regression,20260908,1,4,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.45,0.5055285272003539,271,71
standard_cv,behaviour_yiruid_combined_native,behaviour,yiruid,combined,grade_group_only,random_forest,20260908,1,0,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.5,0.5384453227931489,280,62
standard_cv,behaviour_yiruid_combined_native,behaviour,yiruid,combined,grade_group_only,random_forest,20260908,1,1,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.5,0.529600170821545,274,68
standard_cv,behaviour_yiruid_combined_native,behaviour,yiruid,combined,grade_group_only,random_forest,20260908,1,2,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.4,0.5455472842569618,272,70
standard_cv,behaviour_yiruid_combined_native,behaviour,yiruid,combined,grade_group_only,random_forest,20260908,1,3,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.35,0.44192422731804587,271,71
standard_cv,behaviour_yiruid_combined_native,behaviour,yiruid,combined,grade_group_only,random_forest,20260908,1,4,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.45,0.5055285272003539,271,71
standard_cv,behaviour_yiruid_combined_native,behaviour,yiruid,combined,grade_group_only,hist_gradient_boosting,20260908,1,0,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",0.5,0.5257971014492755,280,62
standard_cv,behaviour_yiruid_combined_native,behaviour,yiruid,combined,grade_group_only,hist_gradient_boosting,20260908,1,1,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.5,0.5292798804249186,274,68
standard_cv,behaviour_yiruid_combined_native,behaviour,yiruid,combined,grade_group_only,hist_gradient_boosting,20260908,1,2,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.5,0.5455472842569618,272,70
standard_cv,behaviour_yiruid_combined_native,behaviour,yiruid,combined,grade_group_only,hist_gradient_boosting,20260908,1,3,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.2,0.4427550681289465,271,71
standard_cv,behaviour_yiruid_combined_native,behaviour,yiruid,combined,grade_group_only,hist_gradient_boosting,20260908,1,4,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.2,0.49745687748783723,271,71
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,sex_grade,logistic_regression,20260908,2,0,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.5,0.5525663116123641,404,109
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,sex_grade,logistic_regression,20260908,2,1,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.5,0.553201349938207,425,88
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,sex_grade,logistic_regression,20260908,2,2,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.5,0.5612844328014607,400,113
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,sex_grade,logistic_regression,20260908,2,3,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.5,0.5556978233034571,406,107
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,sex_grade,logistic_regression,20260908,2,4,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.5238207547169811,417,96
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,sex_grade,random_forest,20260908,2,0,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.45,0.5550334168755222,404,109
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,sex_grade,random_forest,20260908,2,1,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.5,0.5470695883639128,425,88
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,sex_grade,random_forest,20260908,2,2,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.5,0.5847159376571142,400,113
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,sex_grade,random_forest,20260908,2,3,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.5,0.5718363209560393,406,107
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,sex_grade,random_forest,20260908,2,4,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.55,0.5383192651439921,417,96
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,sex_grade,hist_gradient_boosting,20260908,2,0,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",0.45,0.5557383040935673,404,109
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,sex_grade,hist_gradient_boosting,20260908,2,1,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",0.55,0.5574080235763855,425,88
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,sex_grade,hist_gradient_boosting,20260908,2,2,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.5,0.5731787991849912,400,113
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,sex_grade,hist_gradient_boosting,20260908,2,3,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.05, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 7}",0.55,0.5617797695262484,406,107
standard_cv,behaviour_bikom_combined_native,behaviour,bikom,combined,sex_grade,hist_gradient_boosting,20260908,2,4,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.03, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 15}",0.55,0.5346201588877855,417,96
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,no_information,no_information_prior,20260908,0,0,"{""strategy"": ""prior""}",0.5,,425,99
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,no_information,no_information_prior,20260908,0,1,"{""strategy"": ""prior""}",0.5,,421,103
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,no_information,no_information_prior,20260908,0,2,"{""strategy"": ""prior""}",0.5,,414,110
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,no_information,no_information_prior,20260908,0,3,"{""strategy"": ""prior""}",0.5,,416,108
standard_cv,behaviour_yiruid_oddball_native,behaviour,yiruid,oddball,no_information,no_information_prior,20260908,0,4,"{""strategy"": ""prior""}",0.5,,420,104
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,qc_demographics,logistic_regression,20260908,11,0,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.5825573268860262,669,174
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,qc_demographics,logistic_regression,20260908,11,1,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.5,0.5668365238947803,676,167
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,qc_demographics,logistic_regression,20260908,11,2,"{""model__C"": 1.0, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.45,0.5813984144877996,685,158
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,qc_demographics,logistic_regression,20260908,11,3,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.45,0.5767668178382463,672,171
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,qc_demographics,logistic_regression,20260908,11,4,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.5,0.5567499461353268,670,173
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,qc_demographics,random_forest,20260908,11,0,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.5,0.5668278493445658,669,174
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,qc_demographics,random_forest,20260908,11,1,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.5,0.5618096680897947,676,167
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,qc_demographics,random_forest,20260908,11,2,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.45,0.5568747954471073,685,158
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,qc_demographics,random_forest,20260908,11,3,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.4,0.5346182917611488,672,171
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,qc_demographics,random_forest,20260908,11,4,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.5,0.5355834715079297,670,173
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,qc_demographics,hist_gradient_boosting,20260908,11,0,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.3,0.5497336708095653,669,174
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,qc_demographics,hist_gradient_boosting,20260908,11,1,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.5,0.5583987513198366,676,167
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,qc_demographics,hist_gradient_boosting,20260908,11,2,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.5,0.5517655187461362,685,158
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,qc_demographics,hist_gradient_boosting,20260908,11,3,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.2,0.5217167422524565,672,171
standard_cv,behaviour_yiruid_doors_native,behaviour,yiruid,doors,qc_demographics,hist_gradient_boosting,20260908,11,4,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.45,0.5290307169153808,670,173
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,signal_demographics,logistic_regression,20260908,41,0,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.5,0.6072506590422184,762,193
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,signal_demographics,logistic_regression,20260908,41,1,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.45,0.5840615384615384,770,185
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,signal_demographics,logistic_regression,20260908,41,2,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.5,0.5579287515762926,764,191
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,signal_demographics,logistic_regression,20260908,41,3,"{""model__C"": 0.3, ""model__penalty"": ""l1"", ""model__solver"": ""liblinear""}",0.5,0.6137357054146035,759,196
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,signal_demographics,logistic_regression,20260908,41,4,"{""model__C"": 1.0, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.5897623890386768,765,190
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,signal_demographics,random_forest,20260908,41,0,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.45,0.5896894736422934,762,193
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,signal_demographics,random_forest,20260908,41,1,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.4,0.5618307692307692,770,185
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,signal_demographics,random_forest,20260908,41,2,"{""model__max_depth"": 12, ""model__max_features"": 0.5, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 160}",0.45,0.5372793190416141,764,191
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,signal_demographics,random_forest,20260908,41,3,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 5, ""model__n_estimators"": 120}",0.45,0.575436700591945,759,196
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,signal_demographics,random_forest,20260908,41,4,"{""model__max_depth"": 8, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 8, ""model__n_estimators"": 160}",0.5,0.5672232470870189,765,190
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,signal_demographics,hist_gradient_boosting,20260908,41,0,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.35,0.5599748329497216,762,193
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,signal_demographics,hist_gradient_boosting,20260908,41,1,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.55,0.5591615384615385,770,185
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,signal_demographics,hist_gradient_boosting,20260908,41,2,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.03, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 15}",0.55,0.5375039407313997,764,191
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,signal_demographics,hist_gradient_boosting,20260908,41,3,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 15}",0.45,0.5689365957515444,759,196
standard_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,signal_demographics,hist_gradient_boosting,20260908,41,4,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_iter"": 50, ""model__max_leaf_nodes"": 7}",0.5,0.5682126357945856,765,190
standard_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,sex_only,logistic_regression,20260908,1,0,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.45,0.5566361556064073,405,110
standard_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,sex_only,logistic_regression,20260908,1,1,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.45,0.5571125265392781,427,88
standard_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,sex_only,logistic_regression,20260908,1,2,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.45,0.5578352308665401,401,114
standard_cv,behaviour_bikom_doors_native,behaviour,bikom,doors,sex_only,logistic_regression,20260908,1,3,"{""model__C"": 0.1, ""model__penalty"": ""l2"", ""model__solver"": ""liblinear""}",0.5,0.5512548978079,408,107
